second,Volt,Volt
-175.00E-12,+299.29665103557E-03,-15.15586907043E-03
-96.88E-12,+285.42730445046E-03,-16.36189920828E-03
-18.75E-12,+274.17102316397E-03,-20.18099464475E-03
+59.37E-12,+267.93986745180E-03,-21.38702478260E-03
+137.50E-12,+255.27655100454E-03,-21.38702478260E-03
+215.62E-12,+247.83936515452E-03,-21.38702478260E-03
+293.75E-12,+238.99514414373E-03,-21.38702478260E-03
+371.87E-12,+228.94489299508E-03,-21.38702478260E-03
+450.00E-12,+226.53283271939E-03,-17.56792934613E-03
+528.12E-12,+218.89464184644E-03,-12.54280377181E-03
+606.25E-12,+212.66348613427E-03,-11.33677363396E-03
+684.37E-12,+203.81926512348E-03,-11.33677363396E-03
+762.50E-12,+193.76901397484E-03,-7.51767819749E-03
+840.62E-12,+179.89966738973E-03,-6.31164805964E-03
+918.75E-12,+168.64338610324E-03,-6.31164805964E-03
+996.87E-12,+158.59313495460E-03,-6.31164805964E-03
+1.07500E-09,+148.54288380596E-03,-13.94983893258E-03
+1.15312E-09,+146.13082353026E-03,-20.18099464475E-03
+1.23125E-09,+146.13082353026E-03,-29.02521565554E-03
+1.30937E-09,+146.13082353026E-03,-39.07546680418E-03
+1.38750E-09,+153.76901440320E-03,-52.94481338929E-03
+1.46562E-09,+163.81926555184E-03,-64.20109467578E-03
+1.54375E-09,+181.50770757342E-03,-74.25134582443E-03
+1.62187E-09,+193.97001899776E-03,-84.30159697307E-03
+1.70000E-09,+204.02027014641E-03,-90.53275268524E-03
+1.77812E-09,+217.88961673152E-03,-99.37697369603E-03
+1.85625E-09,+229.14589801801E-03,-101.78903397173E-03
+1.93437E-09,+235.37705373018E-03,-101.78903397173E-03
+2.01250E-09,+240.40217930450E-03,-101.78903397173E-03
+2.09062E-09,+241.60820944235E-03,-101.78903397173E-03
+2.16875E-09,+241.60820944235E-03,-101.78903397173E-03
+2.24687E-09,+241.60820944235E-03,-97.96993853526E-03
+2.32500E-09,+237.78911400588E-03,-92.94481296094E-03
+2.40312E-09,+232.76398843156E-03,-91.73878282309E-03
+2.48125E-09,+231.55795829371E-03,-91.73878282309E-03
+2.55937E-09,+231.55795829371E-03,-91.73878282309E-03
+2.63750E-09,+231.55795829371E-03,-91.73878282309E-03
+2.71562E-09,+231.55795829371E-03,-91.73878282309E-03
+2.79375E-09,+231.55795829371E-03,-91.73878282309E-03
+2.87187E-09,+231.55795829371E-03,-95.55787825956E-03
+2.95000E-09,+231.55795829371E-03,-96.76390839741E-03
+3.02812E-09,+235.37705373018E-03,-96.76390839741E-03
+3.10625E-09,+236.58308386803E-03,-96.76390839741E-03
+3.18437E-09,+236.58308386803E-03,-96.76390839741E-03
+3.26250E-09,+236.58308386803E-03,-96.76390839741E-03
+3.34062E-09,+236.58308386803E-03,-96.76390839741E-03
+3.41875E-09,+236.58308386803E-03,-96.76390839741E-03
+3.49687E-09,+232.76398843156E-03,-96.76390839741E-03
+3.57500E-09,+231.55795829371E-03,-92.94481296094E-03
+3.65312E-09,+231.55795829371E-03,-91.73878282309E-03
+3.73125E-09,+231.55795829371E-03,-91.73878282309E-03
+3.80937E-09,+231.55795829371E-03,-91.73878282309E-03
+3.88750E-09,+231.55795829371E-03,-91.73878282309E-03
+3.96562E-09,+231.55795829371E-03,-91.73878282309E-03
+4.04375E-09,+231.55795829371E-03,-95.55787825956E-03
+4.12187E-09,+231.55795829371E-03,-96.76390839741E-03
+4.20000E-09,+231.55795829371E-03,-96.76390839741E-03
+4.27812E-09,+235.37705373018E-03,-96.76390839741E-03
+4.35625E-09,+236.58308386803E-03,-96.76390839741E-03
+4.43437E-09,+236.58308386803E-03,-92.94481296094E-03
+4.51250E-09,+232.76398843156E-03,-91.73878282309E-03
+4.59062E-09,+231.55795829371E-03,-91.73878282309E-03
+4.66875E-09,+231.55795829371E-03,-91.73878282309E-03
+4.74687E-09,+231.55795829371E-03,-91.73878282309E-03
+4.82500E-09,+231.55795829371E-03,-91.73878282309E-03
+4.90312E-09,+231.55795829371E-03,-91.73878282309E-03
+4.98125E-09,+231.55795829371E-03,-91.73878282309E-03
+5.05937E-09,+231.55795829371E-03,-91.73878282309E-03
+5.13750E-09,+231.55795829371E-03,-91.73878282309E-03
+5.21562E-09,+235.37705373018E-03,-91.73878282309E-03
+5.29375E-09,+236.58308386803E-03,-91.73878282309E-03
+5.37187E-09,+236.58308386803E-03,-91.73878282309E-03
+5.45000E-09,+236.58308386803E-03,-91.73878282309E-03
+5.52812E-09,+236.58308386803E-03,-91.73878282309E-03
+5.60625E-09,+236.58308386803E-03,-91.73878282309E-03
+5.68437E-09,+232.76398843156E-03,-91.73878282309E-03
+5.76250E-09,+231.55795829371E-03,-91.73878282309E-03
+5.84062E-09,+231.55795829371E-03,-91.73878282309E-03
+5.91875E-09,+231.55795829371E-03,-91.73878282309E-03
+5.99687E-09,+231.55795829371E-03,-91.73878282309E-03
+6.07500E-09,+231.55795829371E-03,-95.55787825956E-03
+6.15312E-09,+231.55795829371E-03,-96.76390839741E-03
+6.23125E-09,+231.55795829371E-03,-96.76390839741E-03
+6.30937E-09,+231.55795829371E-03,-96.76390839741E-03
+6.38750E-09,+235.37705373018E-03,-96.76390839741E-03
+6.46562E-09,+236.58308386803E-03,-92.94481296094E-03
+6.54375E-09,+240.40217930450E-03,-91.73878282309E-03
+6.62187E-09,+241.60820944235E-03,-91.73878282309E-03
+6.70000E-09,+241.60820944235E-03,-91.73878282309E-03
+6.77812E-09,+237.78911400588E-03,-91.73878282309E-03
