second,Volt,Volt
-44.70000E-06,+3.81909550726E+00,+3.31658294050E+00
-44.65000E-06,+3.76884425061E+00,+3.41708545387E+00
-44.60000E-06,+3.61809048057E+00,+3.41708545387E+00
-44.55000E-06,+3.76884425057E+00,+3.36683419718E+00
-44.50000E-06,+3.71859299393E+00,+3.31658294050E+00
-44.45000E-06,+3.81909550726E+00,+3.41708545387E+00
-44.40000E-06,+3.81909550725E+00,+3.41708545387E+00
-44.35000E-06,+3.81909550726E+00,+3.41708545387E+00
-44.30000E-06,+3.71859299390E+00,+3.41708545387E+00
-44.25000E-06,+3.81909550726E+00,+3.41708545387E+00
-44.20000E-06,+3.61809048058E+00,+3.41708545387E+00
-44.15000E-06,+3.61809048057E+00,+3.41708545387E+00
-44.10000E-06,+3.81909550726E+00,+3.31658294050E+00
-44.05000E-06,+3.66834173722E+00,+3.41708545387E+00
-44.00000E-06,+3.81909550726E+00,+3.41708545387E+00
-43.95000E-06,+3.66834173726E+00,+3.41708545387E+00
-43.90000E-06,+3.81909550726E+00,+3.41708545387E+00
-43.85000E-06,+3.66834173722E+00,+3.26633168383E+00
-43.80000E-06,+3.61809048059E+00,+3.41708545387E+00
-43.75000E-06,+3.76884425057E+00,+3.56783922387E+00
-43.70000E-06,+3.71859299393E+00,+3.41708545387E+00
-43.65000E-06,+3.66834173722E+00,+3.36683419721E+00
-43.60000E-06,+3.81909550726E+00,+3.41708545387E+00
-43.55000E-06,+3.66834173726E+00,+3.36683419717E+00
-43.50000E-06,+3.71859299390E+00,+3.51758796720E+00
-43.45000E-06,+3.81909550726E+00,+3.41708545387E+00
-43.40000E-06,+3.61809048057E+00,+3.41708545387E+00
-43.35000E-06,+3.66834173726E+00,+3.41708545387E+00
-43.30000E-06,+3.81909550726E+00,+3.41708545387E+00
-43.25000E-06,+3.81909550726E+00,+3.41708545387E+00
-43.20000E-06,+3.81909550726E+00,+3.41708545385E+00
-43.15000E-06,+3.86934676396E+00,+3.41708545387E+00
-43.10000E-06,+3.61809048057E+00,+3.31658294054E+00
-43.05000E-06,+3.81909550726E+00,+3.41708545387E+00
-43.00000E-06,+3.61809048057E+00,+3.41708545387E+00
-42.95000E-06,+3.66834173726E+00,+3.41708545387E+00
-42.90000E-06,+3.81909550726E+00,+3.41708545387E+00
-42.85000E-06,+3.66834173722E+00,+3.41708545387E+00
-42.80000E-06,+3.81909550726E+00,+3.41708545387E+00
-42.75000E-06,+3.66834173726E+00,+3.41708545387E+00
-42.70000E-06,+3.71859299389E+00,+3.41708545387E+00
-42.65000E-06,+3.76884425061E+00,+3.41708545387E+00
-42.60000E-06,+3.61809048059E+00,+3.41708545387E+00
-42.55000E-06,+3.81909550726E+00,+3.41708545387E+00
-42.50000E-06,+3.71859299394E+00,+3.31658294050E+00
-42.45000E-06,+3.66834173722E+00,+3.26633168382E+00
-42.40000E-06,+3.81909550724E+00,+3.41708545387E+00
-42.35000E-06,+3.76884425057E+00,+3.41708545387E+00
-42.30000E-06,+3.61809048057E+00,+3.41708545387E+00
-42.25000E-06,+3.61809048057E+00,+3.26633168382E+00
-42.20000E-06,+3.81909550724E+00,+3.41708545387E+00
-42.15000E-06,+3.61809048057E+00,+3.26633168387E+00
-42.10000E-06,+3.71859299394E+00,+3.41708545387E+00
-42.05000E-06,+3.51758796717E+00,+3.36683419722E+00
-42.00000E-06,+3.61809048057E+00,+3.21608042719E+00
-41.95000E-06,+3.61809048057E+00,+3.36683419717E+00
-41.90000E-06,+3.61809048057E+00,+3.31658294049E+00
-41.85000E-06,+3.76884425061E+00,+3.41708545387E+00
-41.80000E-06,+3.61809048057E+00,+3.41708545387E+00
-41.75000E-06,+3.66834173727E+00,+3.36683419717E+00
-41.70000E-06,+3.61809048057E+00,+3.21608042717E+00
-41.65000E-06,+3.61809048057E+00,+3.41708545387E+00
-41.60000E-06,+3.81909550724E+00,+3.21608042717E+00
-41.55000E-06,+3.66834173727E+00,+3.36683419717E+00
-41.50000E-06,+3.61809048057E+00,+3.31658294049E+00
-41.45000E-06,+3.56783922392E+00,+3.21608042717E+00
-41.40000E-06,+3.61809048057E+00,+3.21608042717E+00
-41.35000E-06,+3.61809048057E+00,+3.26633168387E+00
-41.30000E-06,+3.51758796724E+00,+3.41708545387E+00
-41.25000E-06,+3.41708545387E+00,+3.41708545387E+00
-41.20000E-06,+3.61809048057E+00,+3.41708545387E+00
-41.15000E-06,+3.46733671057E+00,+3.21608042717E+00
-41.10000E-06,+3.61809048057E+00,+3.31658294049E+00
-41.05000E-06,+3.61809048057E+00,+3.36683419722E+00
-41.00000E-06,+3.41708545390E+00,+3.41708545387E+00
-40.95000E-06,+3.56783922386E+00,+3.21608042717E+00
-40.90000E-06,+3.61809048057E+00,+3.31658294049E+00
-40.85000E-06,+3.56783922392E+00,+3.26633168382E+00
-40.80000E-06,+3.61809048057E+00,+3.41708545387E+00
-40.75000E-06,+3.41708545387E+00,+3.41708545387E+00
-40.70000E-06,+3.61809048057E+00,+3.31658294055E+00
-40.65000E-06,+3.56783922392E+00,+3.41708545387E+00
-40.60000E-06,+3.41708545390E+00,+3.21608042717E+00
-40.55000E-06,+3.56783922386E+00,+3.36683419716E+00
-40.50000E-06,+3.61809048057E+00,+3.31658294049E+00
-40.45000E-06,+3.46733671051E+00,+3.36683419722E+00
-40.40000E-06,+3.61809048054E+00,+3.21608042720E+00
-40.35000E-06,+3.61809048057E+00,+3.41708545387E+00
-40.30000E-06,+3.51758796719E+00,+3.31658294049E+00
-40.25000E-06,+3.41708545387E+00,+3.26633168381E+00
-40.20000E-06,+3.41708545390E+00,+3.21608042720E+00
-40.15000E-06,+3.61809048057E+00,+3.26633168387E+00
-40.10000E-06,+3.51758796719E+00,+3.21608042717E+00
-40.05000E-06,+3.46733671051E+00,+3.21608042717E+00
-40.00000E-06,+3.61809048054E+00,+3.41708545387E+00
-39.95000E-06,+3.46733671057E+00,+3.36683419716E+00
-39.90000E-06,+3.41708545387E+00,+3.31658294055E+00
-39.85000E-06,+3.41708545387E+00,+3.41708545387E+00
-39.80000E-06,+3.41708545390E+00,+3.21608042717E+00
-39.75000E-06,+3.41708545387E+00,+3.26633168388E+00
-39.70000E-06,+3.41708545387E+00,+3.41708545387E+00
-39.65000E-06,+3.41708545387E+00,+3.41708545387E+00
-39.60000E-06,+3.61809048053E+00,+3.41708545387E+00
-39.55000E-06,+3.61809048057E+00,+3.36683419716E+00
-39.50000E-06,+3.51758796718E+00,+3.41708545387E+00
-39.45000E-06,+3.41708545387E+00,+3.41708545387E+00
-39.40000E-06,+3.41708545387E+00,+3.41708545387E+00
-39.35000E-06,+3.41708545387E+00,+3.26633168388E+00
-39.30000E-06,+3.51758796725E+00,+3.21608042717E+00
-39.25000E-06,+3.46733671051E+00,+3.36683419723E+00
-39.20000E-06,+3.41708545387E+00,+3.21608042717E+00
-39.15000E-06,+3.46733671058E+00,+3.41708545387E+00
-39.10000E-06,+3.41708545387E+00,+3.31658294055E+00
-39.05000E-06,+3.61809048057E+00,+3.26633168381E+00
-39.00000E-06,+3.61809048057E+00,+3.41708545387E+00
-38.95000E-06,+3.41708545387E+00,+3.41708545387E+00
-38.90000E-06,+3.41708545387E+00,+3.51758796725E+00
-38.85000E-06,+3.41708545387E+00,+3.41708545387E+00
-38.80000E-06,+3.41708545387E+00,+3.41708545387E+00
-38.75000E-06,+3.56783922386E+00,+3.36683419716E+00
-38.70000E-06,+3.51758796725E+00,+3.31658294048E+00
-38.65000E-06,+3.61809048057E+00,+3.41708545387E+00
-38.60000E-06,+3.41708545387E+00,+3.41708545387E+00
-38.55000E-06,+3.56783922386E+00,+3.41708545387E+00
-38.50000E-06,+3.61809048057E+00,+3.31658294055E+00
-38.45000E-06,+3.61809048057E+00,+3.26633168381E+00
-38.40000E-06,+3.61809048057E+00,+3.41708545387E+00
-38.35000E-06,+3.61809048057E+00,+3.41708545387E+00
-38.30000E-06,+3.61809048057E+00,+3.41708545387E+00
-38.25000E-06,+3.56783922393E+00,+3.41708545387E+00
-38.20000E-06,+3.61809048057E+00,+3.41708545383E+00
-38.15000E-06,+3.61809048057E+00,+3.41708545387E+00
-38.10000E-06,+3.61809048057E+00,+3.41708545387E+00
-38.05000E-06,+3.46733671051E+00,+3.41708545387E+00
-38.00000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.95000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.90000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.85000E-06,+3.76884425063E+00,+3.41708545387E+00
-37.80000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.75000E-06,+3.56783922385E+00,+3.41708545387E+00
-37.70000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.65000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.60000E-06,+3.81909550723E+00,+3.41708545387E+00
-37.55000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.50000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.45000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.40000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.35000E-06,+3.61809048057E+00,+3.36683419715E+00
-37.30000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.25000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.20000E-06,+3.61809048053E+00,+3.41708545387E+00
-37.15000E-06,+3.66834173728E+00,+3.41708545387E+00
-37.10000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.05000E-06,+3.61809048057E+00,+3.41708545387E+00
-37.00000E-06,+3.61809048057E+00,+3.41708545391E+00
-36.95000E-06,+3.56783922385E+00,+3.41708545387E+00
-36.90000E-06,+3.61809048057E+00,+3.31658294048E+00
-36.85000E-06,+3.66834173720E+00,+3.41708545387E+00
-36.80000E-06,+3.61809048057E+00,+3.61809048053E+00
-36.75000E-06,+3.61809048057E+00,+3.41708545387E+00
-36.70000E-06,+3.61809048057E+00,+3.31658294056E+00
-36.65000E-06,+3.76884425063E+00,+3.36683419723E+00
-36.60000E-06,+3.81909550722E+00,+3.41708545383E+00
-36.55000E-06,+3.61809048057E+00,+3.41708545387E+00
-36.50000E-06,+3.61809048057E+00,+3.41708545387E+00
-36.45000E-06,+3.66834173720E+00,+3.36683419724E+00
-36.40000E-06,+3.61809048057E+00,+3.41708545387E+00
-36.35000E-06,+3.61809048057E+00,+3.41708545387E+00
-36.30000E-06,+3.61809048057E+00,+3.41708545387E+00
-36.25000E-06,+3.61809048057E+00,+3.41708545387E+00
-36.20000E-06,+3.61809048057E+00,+3.41708545387E+00
-36.15000E-06,+3.61809048057E+00,+3.41708545387E+00
-36.10000E-06,+3.61809048057E+00,+3.51758796726E+00
-36.05000E-06,+3.61809048057E+00,+3.41708545387E+00
-36.00000E-06,+3.61809048057E+00,+3.61809048052E+00
-35.95000E-06,+3.61809048057E+00,+3.41708545387E+00
-35.90000E-06,+3.61809048057E+00,+3.41708545387E+00
-35.85000E-06,+3.61809048057E+00,+3.41708545387E+00
-35.80000E-06,+3.61809048057E+00,+3.41708545387E+00
-35.75000E-06,+3.61809048057E+00,+3.41708545387E+00
-35.70000E-06,+3.61809048057E+00,+3.41708545387E+00
-35.65000E-06,+3.61809048057E+00,+3.41708545387E+00
-35.60000E-06,+3.81909550722E+00,+3.41708545387E+00
-35.55000E-06,+3.66834173729E+00,+3.41708545387E+00
-35.50000E-06,+3.71859299387E+00,+3.41708545387E+00
-35.45000E-06,+3.76884425063E+00,+3.41708545387E+00
-35.40000E-06,+3.61809048057E+00,+3.41708545387E+00
-35.35000E-06,+3.61809048057E+00,+3.41708545387E+00
-35.30000E-06,+3.71859299387E+00,+3.41708545387E+00
-35.25000E-06,+3.76884425063E+00,+3.41708545387E+00
-35.20000E-06,+3.61809048057E+00,+3.41708545387E+00
-35.15000E-06,+3.66834173729E+00,+3.41708545387E+00
-35.10000E-06,+3.71859299387E+00,+3.41708545387E+00
-35.05000E-06,+3.61809048057E+00,+3.41708545387E+00
-35.00000E-06,+3.61809048057E+00,+3.21608042717E+00
-34.95000E-06,+3.61809048057E+00,+3.41708545387E+00
-34.90000E-06,+3.81909550726E+00,+3.41708545387E+00
-34.85000E-06,+3.61809048057E+00,+3.26633168380E+00
-34.80000E-06,+3.61809048057E+00,+3.41708545387E+00
-34.75000E-06,+3.61809048057E+00,+3.21608042717E+00
-34.70000E-06,+3.71859299387E+00,+3.41708545387E+00
-34.65000E-06,+3.76884425064E+00,+3.41708545387E+00
-34.60000E-06,+3.61809048057E+00,+3.41708545387E+00
-34.55000E-06,+3.76884425054E+00,+3.26633168389E+00
-34.50000E-06,+3.71859299396E+00,+3.41708545387E+00
-34.45000E-06,+3.61809048057E+00,+3.41708545387E+00
-34.40000E-06,+3.61809048057E+00,+3.41708545382E+00
-34.35000E-06,+3.61809048057E+00,+3.41708545387E+00
-34.30000E-06,+3.61809048057E+00,+3.41708545387E+00
-34.25000E-06,+3.76884425064E+00,+3.26633168380E+00
-34.20000E-06,+3.81909550726E+00,+3.41708545387E+00
-34.15000E-06,+3.76884425054E+00,+3.36683419715E+00
-34.10000E-06,+3.61809048057E+00,+3.41708545387E+00
-34.05000E-06,+3.61809048057E+00,+3.56783922394E+00
-34.00000E-06,+3.81909550726E+00,+3.41708545382E+00
-33.95000E-06,+3.81909550726E+00,+3.41708545387E+00
-33.90000E-06,+3.71859299387E+00,+3.41708545387E+00
-33.85000E-06,+3.61809048057E+00,+3.41708545387E+00
-33.80000E-06,+3.61809048062E+00,+3.41708545392E+00
-33.75000E-06,+3.61809048057E+00,+3.41708545387E+00
-33.70000E-06,+3.71859299396E+00,+3.31658294047E+00
-33.65000E-06,+3.76884425064E+00,+3.41708545387E+00
-33.60000E-06,+3.81909550721E+00,+3.41708545387E+00
-33.55000E-06,+3.76884425054E+00,+3.41708545387E+00
-33.50000E-06,+3.61809048057E+00,+3.31658294057E+00
-33.45000E-06,+3.76884425064E+00,+3.41708545387E+00
-33.40000E-06,+3.61809048062E+00,+3.41708545387E+00
-33.35000E-06,+3.81909550726E+00,+3.41708545387E+00
-33.30000E-06,+3.71859299397E+00,+3.41708545387E+00
-33.25000E-06,+3.61809048057E+00,+3.41708545387E+00
-33.20000E-06,+3.81909550726E+00,+3.21608042722E+00
-33.15000E-06,+3.76884425054E+00,+3.41708545387E+00
-33.10000E-06,+3.61809048057E+00,+3.31658294047E+00
-33.05000E-06,+3.56783922394E+00,+3.41708545387E+00
-33.00000E-06,+3.61809048067E+00,+3.41708545387E+00
-32.95000E-06,+3.81909550726E+00,+3.26633168390E+00
-32.90000E-06,+3.71859299397E+00,+3.31658294047E+00
-32.85000E-06,+3.81909550726E+00,+3.41708545387E+00
-32.80000E-06,+3.81909550726E+00,+3.41708545382E+00
-32.75000E-06,+3.66834173729E+00,+3.56783922384E+00
-32.70000E-06,+3.71859299386E+00,+3.41708545387E+00
-32.65000E-06,+3.81909550726E+00,+3.26633168379E+00
-32.60000E-06,+3.61809048062E+00,+3.41708545387E+00
-32.55000E-06,+3.81909550726E+00,+3.41708545387E+00
-32.50000E-06,+3.71859299397E+00,+3.41708545387E+00
-32.45000E-06,+3.66834173719E+00,+3.41708545387E+00
-32.40000E-06,+3.81909550721E+00,+3.41708545387E+00
-32.35000E-06,+3.81909550726E+00,+3.26633168390E+00
-32.30000E-06,+3.81909550726E+00,+3.41708545387E+00
-32.25000E-06,+3.81909550726E+00,+3.41708545387E+00
-32.20000E-06,+3.81909550726E+00,+3.41708545387E+00
-32.15000E-06,+3.76884425053E+00,+3.41708545387E+00
-32.10000E-06,+3.81909550726E+00,+3.41708545387E+00
-32.05000E-06,+3.81909550726E+00,+3.41708545387E+00
-32.00000E-06,+3.81909550726E+00,+3.41708545387E+00
-31.95000E-06,+3.81909550726E+00,+3.41708545387E+00
-31.90000E-06,+3.71859299386E+00,+3.31658294057E+00
-31.85000E-06,+3.81909550726E+00,+3.41708545387E+00
-31.80000E-06,+3.61809048062E+00,+3.41708545387E+00
-31.75000E-06,+3.76884425053E+00,+3.41708545387E+00
-31.70000E-06,+3.61809048057E+00,+3.41708545387E+00
-31.65000E-06,+3.66834173718E+00,+3.41708545387E+00
-31.60000E-06,+3.61809048057E+00,+3.41708545387E+00
-31.55000E-06,+3.76884425053E+00,+3.41708545387E+00
-31.50000E-06,+3.61809048057E+00,+3.41708545387E+00
-31.45000E-06,+3.61809048057E+00,+3.41708545387E+00
-31.40000E-06,+3.61809048062E+00,+3.21608042723E+00
-31.35000E-06,+3.61809048057E+00,+3.41708545387E+00
-31.30000E-06,+3.71859299386E+00,+3.31658294058E+00
-31.25000E-06,+3.81909550726E+00,+3.21608042717E+00
-31.20000E-06,+3.81909550721E+00,+3.21608042723E+00
-31.15000E-06,+3.66834173730E+00,+3.41708545387E+00
-31.10000E-06,+3.71859299386E+00,+3.21608042717E+00
-31.05000E-06,+3.61809048057E+00,+3.21608042717E+00
-31.00000E-06,+3.61809048057E+00,+3.21608042717E+00
-30.95000E-06,+3.61809048057E+00,+3.41708545387E+00
-30.90000E-06,+3.71859299397E+00,+3.41708545387E+00
-30.85000E-06,+3.46733671048E+00,+3.26633168379E+00
-30.80000E-06,+3.61809048057E+00,+3.21608042723E+00
-30.75000E-06,+3.61809048057E+00,+3.36683419713E+00
-30.70000E-06,+3.71859299386E+00,+3.41708545387E+00
-30.65000E-06,+3.61809048057E+00,+3.41708545387E+00
-30.60000E-06,+3.41708545393E+00,+3.41708545387E+00
-30.55000E-06,+3.61809048057E+00,+3.26633168390E+00
-30.50000E-06,+3.61809048057E+00,+3.21608042717E+00
-30.45000E-06,+3.61809048057E+00,+3.26633168378E+00
-30.40000E-06,+3.61809048057E+00,+3.41708545387E+00
-30.35000E-06,+3.61809048057E+00,+3.21608042717E+00
-30.30000E-06,+3.61809048057E+00,+3.21608042717E+00
-30.25000E-06,+3.61809048057E+00,+3.41708545387E+00
-30.20000E-06,+3.61809048057E+00,+3.21608042717E+00
-30.15000E-06,+3.56783922383E+00,+3.36683419713E+00
-30.10000E-06,+3.61809048057E+00,+3.31658294058E+00
-30.05000E-06,+3.61809048057E+00,+3.36683419725E+00
-30.00000E-06,+3.61809048057E+00,+3.21608042723E+00
-29.95000E-06,+3.66834173730E+00,+3.21608042717E+00
-29.90000E-06,+3.51758796716E+00,+3.21608042717E+00
-29.85000E-06,+3.56783922395E+00,+3.41708545387E+00
-29.80000E-06,+3.41708545393E+00,+3.41708545387E+00
-29.75000E-06,+3.56783922383E+00,+3.41708545387E+00
-29.70000E-06,+3.51758796728E+00,+3.21608042717E+00
-29.65000E-06,+3.56783922395E+00,+3.26633168378E+00
-29.60000E-06,+3.61809048057E+00,+3.41708545387E+00
-29.55000E-06,+3.66834173730E+00,+3.41708545387E+00
-29.50000E-06,+3.51758796715E+00,+3.41708545387E+00
-29.45000E-06,+3.41708545387E+00,+3.36683419726E+00
-29.40000E-06,+3.41708545393E+00,+3.41708545381E+00
-29.35000E-06,+3.46733671061E+00,+3.36683419713E+00
-29.30000E-06,+3.41708545387E+00,+3.41708545387E+00
-29.25000E-06,+3.46733671048E+00,+3.41708545387E+00
-29.20000E-06,+3.61809048050E+00,+3.21608042717E+00
-29.15000E-06,+3.41708545387E+00,+3.26633168391E+00
-29.10000E-06,+3.71859299385E+00,+3.31658294045E+00
-29.05000E-06,+3.41708545387E+00,+3.56783922396E+00
-29.00000E-06,+3.41708545387E+00,+3.21608042717E+00
-28.95000E-06,+3.56783922383E+00,+3.26633168391E+00
-28.90000E-06,+3.51758796728E+00,+3.21608042717E+00
-28.85000E-06,+3.46733671048E+00,+3.41708545387E+00
-28.80000E-06,+3.61809048050E+00,+3.21608042717E+00
-28.75000E-06,+3.46733671061E+00,+3.36683419713E+00
-28.70000E-06,+3.61809048057E+00,+3.31658294058E+00
-28.65000E-06,+3.61809048057E+00,+3.26633168378E+00
-28.60000E-06,+3.41708545387E+00,+3.21608042717E+00
-28.55000E-06,+3.41708545387E+00,+3.41708545387E+00
-28.50000E-06,+3.31658294058E+00,+3.41708545387E+00
-28.45000E-06,+3.41708545387E+00,+3.21608042717E+00
-28.40000E-06,+3.41708545387E+00,+3.21608042724E+00
-28.35000E-06,+3.41708545387E+00,+3.21608042717E+00
-28.30000E-06,+3.41708545387E+00,+3.41708545387E+00
-28.25000E-06,+3.41708545387E+00,+3.36683419726E+00
-28.20000E-06,+3.41708545387E+00,+3.41708545387E+00
-28.15000E-06,+3.56783922382E+00,+3.41708545387E+00
-28.10000E-06,+3.51758796728E+00,+3.31658294045E+00
-28.05000E-06,+3.41708545387E+00,+3.41708545387E+00
-28.00000E-06,+3.61809048050E+00,+3.41708545387E+00
-27.95000E-06,+3.56783922382E+00,+3.41708545387E+00
-27.90000E-06,+3.51758796715E+00,+3.31658294059E+00
-27.85000E-06,+3.61809048057E+00,+3.41708545387E+00
-27.80000E-06,+3.41708545394E+00,+3.21608042717E+00
-27.75000E-06,+3.41708545387E+00,+3.41708545387E+00
-27.70000E-06,+3.51758796728E+00,+3.41708545387E+00
-27.65000E-06,+3.46733671047E+00,+3.36683419726E+00
-27.60000E-06,+3.61809048057E+00,+3.41708545387E+00
-27.55000E-06,+3.46733671061E+00,+3.26633168391E+00
