second,Volt
-27.716000E-06,+4.711055293679E+00
-27.714400E-06,+4.711055293679E+00
-27.712800E-06,+4.510050271312E+00
-27.711200E-06,+4.711055289348E+00
-27.709600E-06,+4.711055293679E+00
-27.708000E-06,+4.711055293679E+00
-27.706400E-06,+4.711055293679E+00
-27.704800E-06,+4.711055293679E+00
-27.703200E-06,+4.711055293679E+00
-27.701600E-06,+4.711055293679E+00
-27.700000E-06,+4.711055293679E+00
-27.698400E-06,+4.711055293679E+00
-27.696800E-06,+4.711055293679E+00
-27.695200E-06,+4.711055293679E+00
-27.693600E-06,+4.711055293679E+00
-27.692000E-06,+4.711055293679E+00
-27.690400E-06,+4.711055293679E+00
-27.688800E-06,+4.711055293679E+00
-27.687200E-06,+4.711055293679E+00
-27.685600E-06,+4.711055293679E+00
-27.684000E-06,+4.711055293679E+00
-27.682400E-06,+4.711055293679E+00
-27.680800E-06,+4.711055293679E+00
-27.679200E-06,+4.711055293679E+00
-27.677600E-06,+4.711055293679E+00
-27.676000E-06,+4.711055293679E+00
-27.674400E-06,+4.711055293679E+00
-27.672800E-06,+4.711055293679E+00
-27.671200E-06,+4.711055293679E+00
-27.669600E-06,+4.711055293679E+00
-27.668000E-06,+4.711055293679E+00
-27.666400E-06,+4.711055293679E+00
-27.664800E-06,+4.711055293679E+00
-27.663200E-06,+4.711055293679E+00
-27.661600E-06,+4.711055293679E+00
-27.660000E-06,+4.711055293679E+00
-27.658400E-06,+4.711055293679E+00
-27.656800E-06,+4.711055293679E+00
-27.655200E-06,+4.711055293679E+00
-27.653600E-06,+4.711055293679E+00
-27.652000E-06,+4.711055293679E+00
-27.650400E-06,+4.711055293679E+00
-27.648800E-06,+4.711055293679E+00
-27.647200E-06,+4.711055293679E+00
-27.645600E-06,+4.912060316047E+00
-27.644000E-06,+4.711055298010E+00
-27.642400E-06,+4.711055293679E+00
-27.640800E-06,+4.711055293679E+00
-27.639200E-06,+4.711055293679E+00
-27.637600E-06,+4.711055293679E+00
-27.636000E-06,+4.711055293679E+00
-27.634400E-06,+4.711055293679E+00
-27.632800E-06,+4.711055293679E+00
-27.631200E-06,+4.912060316047E+00
-27.629600E-06,+4.711055298010E+00
-27.628000E-06,+4.711055293679E+00
-27.626400E-06,+4.711055293679E+00
-27.624800E-06,+4.711055293679E+00
-27.623200E-06,+4.711055293679E+00
-27.621600E-06,+4.711055293679E+00
-27.620000E-06,+4.912060316047E+00
-27.618400E-06,+4.711055298010E+00
-27.616800E-06,+4.711055293679E+00
-27.615200E-06,+4.711055293679E+00
-27.613600E-06,+4.711055293679E+00
-27.612000E-06,+4.711055293679E+00
-27.610400E-06,+4.711055293679E+00
-27.608800E-06,+4.711055293679E+00
-27.607200E-06,+4.711055293679E+00
-27.605600E-06,+4.711055293679E+00
-27.604000E-06,+4.711055293679E+00
-27.602400E-06,+4.711055293679E+00
-27.600800E-06,+4.711055293679E+00
-27.599200E-06,+4.711055293679E+00
-27.597600E-06,+4.711055293679E+00
-27.596000E-06,+4.711055293679E+00
-27.594400E-06,+4.711055293679E+00
-27.592800E-06,+4.711055293679E+00
-27.591200E-06,+4.711055293679E+00
-27.589600E-06,+4.711055293679E+00
-27.588000E-06,+4.510050271311E+00
-27.586400E-06,+4.711055289349E+00
-27.584800E-06,+4.711055293679E+00
-27.583200E-06,+4.711055293679E+00
-27.581600E-06,+4.711055293679E+00
-27.580000E-06,+4.711055293679E+00
-27.578400E-06,+4.711055293679E+00
-27.576800E-06,+4.711055293679E+00
-27.575200E-06,+4.711055293679E+00
-27.573600E-06,+4.711055293679E+00
-27.572000E-06,+4.711055293679E+00
-27.570400E-06,+4.711055293679E+00
-27.568800E-06,+4.711055293679E+00
-27.567200E-06,+4.711055293679E+00
-27.565600E-06,+4.711055293679E+00
-27.564000E-06,+4.711055293679E+00
-27.562400E-06,+4.711055293679E+00
-27.560800E-06,+4.711055293679E+00
-27.559200E-06,+4.711055293679E+00
-27.557600E-06,+4.711055293679E+00
-27.556000E-06,+4.711055293679E+00
-27.554400E-06,+4.711055293679E+00
-27.552800E-06,+4.711055293679E+00
-27.551200E-06,+4.711055293679E+00
-27.549600E-06,+4.711055293679E+00
-27.548000E-06,+4.711055293679E+00
-27.546400E-06,+4.711055293679E+00
-27.544800E-06,+4.711055293679E+00
-27.543200E-06,+4.711055293679E+00
-27.541600E-06,+4.711055293679E+00
-27.540000E-06,+4.711055293679E+00
-27.538400E-06,+4.711055293679E+00
-27.536800E-06,+4.711055293679E+00
-27.535200E-06,+4.711055293679E+00
-27.533600E-06,+4.711055293679E+00
-27.532000E-06,+4.711055293679E+00
-27.530400E-06,+4.711055293679E+00
-27.528800E-06,+4.711055293679E+00
-27.527200E-06,+4.711055293679E+00
-27.525600E-06,+4.711055293679E+00
-27.524000E-06,+4.711055293679E+00
-27.522400E-06,+4.711055293679E+00
-27.520800E-06,+4.711055293679E+00
-27.519200E-06,+4.711055293679E+00
-27.517600E-06,+4.711055293679E+00
-27.516000E-06,+4.711055293679E+00
-27.514400E-06,+4.711055293679E+00
-27.512800E-06,+4.711055293679E+00
-27.511200E-06,+4.711055293679E+00
-27.509600E-06,+4.711055293679E+00
-27.508000E-06,+4.711055293679E+00
-27.506400E-06,+4.711055293679E+00
-27.504800E-06,+4.711055293679E+00
-27.503200E-06,+4.711055293679E+00
-27.501600E-06,+4.711055293679E+00
-27.500000E-06,+4.510050271310E+00
-27.498400E-06,+4.711055289350E+00
-27.496800E-06,+4.711055293679E+00
-27.495200E-06,+4.711055293679E+00
-27.493600E-06,+4.711055293679E+00
-27.492000E-06,+4.711055293679E+00
-27.490400E-06,+4.711055293679E+00
-27.488800E-06,+4.711055293679E+00
-27.487200E-06,+4.711055293679E+00
-27.485600E-06,+4.711055293679E+00
-27.484000E-06,+4.711055293679E+00
-27.482400E-06,+4.510050271310E+00
-27.480800E-06,+4.711055289350E+00
-27.479200E-06,+4.711055293679E+00
-27.477600E-06,+4.711055293679E+00
-27.476000E-06,+4.711055293679E+00
-27.474400E-06,+4.711055293679E+00
-27.472800E-06,+4.711055293679E+00
-27.471200E-06,+4.711055293679E+00
-27.469600E-06,+4.711055293679E+00
-27.468000E-06,+4.711055293679E+00
-27.466400E-06,+4.711055293679E+00
-27.464800E-06,+4.711055293679E+00
-27.463200E-06,+4.510050271310E+00
-27.461600E-06,+4.711055289350E+00
-27.460000E-06,+4.711055293679E+00
-27.458400E-06,+4.711055293679E+00
-27.456800E-06,+4.711055293679E+00
-27.455200E-06,+4.711055293679E+00
-27.453600E-06,+4.711055293679E+00
-27.452000E-06,+4.711055293679E+00
-27.450400E-06,+4.711055293679E+00
-27.448800E-06,+4.711055293679E+00
-27.447200E-06,+4.711055293679E+00
-27.445600E-06,+4.711055293679E+00
-27.444000E-06,+4.711055293679E+00
-27.442400E-06,+4.711055293679E+00
-27.440800E-06,+4.711055293679E+00
-27.439200E-06,+4.711055293679E+00
-27.437600E-06,+4.711055293679E+00
-27.436000E-06,+4.711055293679E+00
-27.434400E-06,+4.711055293679E+00
-27.432800E-06,+4.711055293679E+00
-27.431200E-06,+4.510050271309E+00
-27.429600E-06,+4.711055289351E+00
-27.428000E-06,+4.711055293679E+00
-27.426400E-06,+4.711055293679E+00
-27.424800E-06,+4.510050271309E+00
-27.423200E-06,+4.711055289351E+00
-27.421600E-06,+4.711055293679E+00
-27.420000E-06,+4.711055293679E+00
-27.418400E-06,+4.711055293679E+00
-27.416800E-06,+4.711055293679E+00
-27.415200E-06,+4.711055293679E+00
-27.413600E-06,+4.711055293679E+00
-27.412000E-06,+4.711055293679E+00
-27.410400E-06,+4.711055293679E+00
-27.408800E-06,+4.711055293679E+00
-27.407200E-06,+4.711055293679E+00
-27.405600E-06,+4.711055293679E+00
-27.404000E-06,+4.711055293679E+00
-27.402400E-06,+4.510050271309E+00
-27.400800E-06,+4.711055289351E+00
-27.399200E-06,+4.711055293679E+00
-27.397600E-06,+4.711055293679E+00
-27.396000E-06,+4.711055293679E+00
-27.394400E-06,+4.711055293679E+00
-27.392800E-06,+4.711055293679E+00
-27.391200E-06,+4.711055293679E+00
-27.389600E-06,+4.912060316049E+00
-27.388000E-06,+4.711055298008E+00
-27.386400E-06,+4.711055293679E+00
-27.384800E-06,+4.912060316049E+00
-27.383200E-06,+4.711055298008E+00
-27.381600E-06,+4.711055293679E+00
-27.380000E-06,+4.711055293679E+00
-27.378400E-06,+4.711055293679E+00
-27.376800E-06,+4.711055293679E+00
-27.375200E-06,+4.711055293679E+00
-27.373600E-06,+4.711055293679E+00
-27.372000E-06,+4.711055293679E+00
-27.370400E-06,+4.711055293679E+00
-27.368800E-06,+4.711055293679E+00
-27.367200E-06,+4.711055293679E+00
-27.365600E-06,+4.711055293679E+00
-27.364000E-06,+4.711055293679E+00
-27.362400E-06,+4.711055293679E+00
-27.360800E-06,+4.711055293679E+00
-27.359200E-06,+4.711055293679E+00
-27.357600E-06,+4.711055293679E+00
-27.356000E-06,+4.510050271309E+00
-27.354400E-06,+4.711055289352E+00
-27.352800E-06,+4.711055293679E+00
-27.351200E-06,+4.912060316050E+00
-27.349600E-06,+4.711055298007E+00
-27.348000E-06,+4.711055293679E+00
-27.346400E-06,+4.711055293679E+00
-27.344800E-06,+4.711055293679E+00
-27.343200E-06,+4.711055293679E+00
-27.341600E-06,+4.711055293679E+00
-27.340000E-06,+4.711055293679E+00
-27.338400E-06,+4.711055293679E+00
-27.336800E-06,+4.711055293679E+00
-27.335200E-06,+4.711055293679E+00
-27.333600E-06,+4.711055293679E+00
-27.332000E-06,+4.711055293679E+00
-27.330400E-06,+4.711055293679E+00
-27.328800E-06,+4.711055293679E+00
-27.327200E-06,+4.711055293679E+00
-27.325600E-06,+4.711055293679E+00
-27.324000E-06,+4.711055293679E+00
-27.322400E-06,+4.711055293679E+00
-27.320800E-06,+4.711055293679E+00
-27.319200E-06,+4.711055293679E+00
-27.317600E-06,+4.711055293679E+00
-27.316000E-06,+4.711055293679E+00
-27.314400E-06,+4.711055293679E+00
-27.312800E-06,+4.711055293679E+00
-27.311200E-06,+4.711055293679E+00
-27.309600E-06,+4.711055293679E+00
-27.308000E-06,+4.711055293679E+00
-27.306400E-06,+4.711055293679E+00
-27.304800E-06,+4.711055293679E+00
-27.303200E-06,+4.711055293679E+00
-27.301600E-06,+4.711055293679E+00
-27.300000E-06,+4.711055293679E+00
-27.298400E-06,+4.711055293679E+00
-27.296800E-06,+4.711055293679E+00
-27.295200E-06,+4.711055293679E+00
-27.293600E-06,+4.711055293679E+00
-27.292000E-06,+4.711055293679E+00
-27.290400E-06,+4.711055293679E+00
-27.288800E-06,+4.711055293679E+00
-27.287200E-06,+4.912060316051E+00
-27.285600E-06,+4.711055298006E+00
-27.284000E-06,+4.711055293679E+00
-27.282400E-06,+4.711055293679E+00
-27.280800E-06,+4.711055293679E+00
-27.279200E-06,+4.711055293679E+00
-27.277600E-06,+4.711055293679E+00
-27.276000E-06,+4.711055293679E+00
-27.274400E-06,+4.711055293679E+00
-27.272800E-06,+4.711055293679E+00
-27.271200E-06,+4.711055293679E+00
-27.269600E-06,+4.711055293679E+00
-27.268000E-06,+4.912060316051E+00
-27.266400E-06,+4.711055298006E+00
-27.264800E-06,+4.711055293679E+00
-27.263200E-06,+4.711055293679E+00
-27.261600E-06,+4.711055293679E+00
-27.260000E-06,+4.711055293679E+00
-27.258400E-06,+4.711055293679E+00
-27.256800E-06,+4.711055293679E+00
-27.255200E-06,+4.711055293679E+00
-27.253600E-06,+4.711055293679E+00
-27.252000E-06,+4.711055293679E+00
-27.250400E-06,+4.711055293679E+00
-27.248800E-06,+4.711055293679E+00
-27.247200E-06,+4.711055293679E+00
-27.245600E-06,+4.711055293679E+00
-27.244000E-06,+4.711055293679E+00
-27.242400E-06,+4.711055293679E+00
-27.240800E-06,+4.711055293679E+00
-27.239200E-06,+4.912060316051E+00
-27.237600E-06,+4.711055298006E+00
-27.236000E-06,+4.711055293679E+00
-27.234400E-06,+4.711055293679E+00
-27.232800E-06,+4.711055293679E+00
-27.231200E-06,+4.711055293679E+00
-27.229600E-06,+4.711055293679E+00
-27.228000E-06,+4.711055293679E+00
-27.226400E-06,+4.711055293679E+00
-27.224800E-06,+4.711055293679E+00
-27.223200E-06,+4.711055293679E+00
-27.221600E-06,+4.711055293679E+00
-27.220000E-06,+4.711055293679E+00
-27.218400E-06,+4.711055293679E+00
-27.216800E-06,+4.711055293679E+00
-27.215200E-06,+4.711055293679E+00
-27.213600E-06,+4.711055293679E+00
-27.212000E-06,+4.711055293679E+00
-27.210400E-06,+4.711055293679E+00
-27.208800E-06,+4.711055293679E+00
-27.207200E-06,+4.711055293679E+00
-27.205600E-06,+4.711055293679E+00
-27.204000E-06,+4.711055293679E+00
-27.202400E-06,+4.711055293679E+00
-27.200800E-06,+4.711055293679E+00
-27.199200E-06,+4.711055293679E+00
-27.197600E-06,+4.711055293679E+00
-27.196000E-06,+4.711055293679E+00
-27.194400E-06,+4.711055293679E+00
-27.192800E-06,+4.711055293679E+00
-27.191200E-06,+4.711055293679E+00
-27.189600E-06,+4.711055293679E+00
-27.188000E-06,+4.711055293679E+00
-27.186400E-06,+4.711055293679E+00
-27.184800E-06,+4.711055293679E+00
-27.183200E-06,+4.711055293679E+00
-27.181600E-06,+4.711055293679E+00
-27.180000E-06,+4.711055293679E+00
-27.178400E-06,+4.711055293679E+00
-27.176800E-06,+4.711055293679E+00
-27.175200E-06,+4.711055293679E+00
-27.173600E-06,+4.711055293679E+00
-27.172000E-06,+4.711055293679E+00
-27.170400E-06,+4.711055293679E+00
-27.168800E-06,+4.711055293679E+00
-27.167200E-06,+4.711055293679E+00
-27.165600E-06,+4.711055293679E+00
-27.164000E-06,+4.711055293679E+00
-27.162400E-06,+4.711055293679E+00
-27.160800E-06,+4.711055293679E+00
-27.159200E-06,+4.711055293679E+00
-27.157600E-06,+4.711055293679E+00
-27.156000E-06,+4.711055293679E+00
-27.154400E-06,+4.711055293679E+00
-27.152800E-06,+4.711055293679E+00
-27.151200E-06,+4.711055293679E+00
-27.149600E-06,+4.711055293679E+00
-27.148000E-06,+4.711055293679E+00
-27.146400E-06,+4.711055293679E+00
-27.144800E-06,+4.711055293679E+00
-27.143200E-06,+4.711055293679E+00
-27.141600E-06,+4.711055293679E+00
-27.140000E-06,+4.711055293679E+00
-27.138400E-06,+4.711055293679E+00
-27.136800E-06,+4.711055293679E+00
-27.135200E-06,+4.711055293679E+00
-27.133600E-06,+4.711055293679E+00
-27.132000E-06,+4.510050271306E+00
-27.130400E-06,+4.711055289354E+00
-27.128800E-06,+4.711055293679E+00
-27.127200E-06,+4.711055293679E+00
-27.125600E-06,+4.711055293679E+00
-27.124000E-06,+4.711055293679E+00
-27.122400E-06,+4.711055293679E+00
-27.120800E-06,+4.711055293679E+00
-27.119200E-06,+4.711055293679E+00
-27.117600E-06,+4.711055293679E+00
-27.116000E-06,+4.711055293679E+00
-27.114400E-06,+4.711055293679E+00
-27.112800E-06,+4.711055293679E+00
-27.111200E-06,+4.711055293679E+00
-27.109600E-06,+4.711055293679E+00
-27.108000E-06,+4.711055293679E+00
-27.106400E-06,+4.711055293679E+00
-27.104800E-06,+4.711055293679E+00
-27.103200E-06,+4.711055293679E+00
-27.101600E-06,+4.711055293679E+00
-27.100000E-06,+4.711055293679E+00
-27.098400E-06,+4.711055293679E+00
-27.096800E-06,+4.711055293679E+00
-27.095200E-06,+4.711055293679E+00
-27.093600E-06,+4.711055293679E+00
-27.092000E-06,+4.711055293679E+00
-27.090400E-06,+4.711055293679E+00
-27.088800E-06,+4.711055293679E+00
-27.087200E-06,+4.711055293679E+00
-27.085600E-06,+4.711055293679E+00
-27.084000E-06,+4.711055293679E+00
-27.082400E-06,+4.912060316052E+00
-27.080800E-06,+4.711055298005E+00
-27.079200E-06,+4.711055293679E+00
-27.077600E-06,+4.510050271306E+00
-27.076000E-06,+4.711055289354E+00
-27.074400E-06,+4.711055293679E+00
-27.072800E-06,+4.711055293679E+00
-27.071200E-06,+4.711055293679E+00
-27.069600E-06,+4.711055293679E+00
-27.068000E-06,+4.711055293679E+00
-27.066400E-06,+4.510050271306E+00
-27.064800E-06,+4.510050266981E+00
-27.063200E-06,+4.711055289355E+00
-27.061600E-06,+4.711055293679E+00
-27.060000E-06,+4.711055293679E+00
-27.058400E-06,+4.711055293679E+00
-27.056800E-06,+4.711055293679E+00
-27.055200E-06,+4.711055293679E+00
-27.053600E-06,+4.711055293679E+00
-27.052000E-06,+4.711055293679E+00
-27.050400E-06,+4.711055293679E+00
-27.048800E-06,+4.711055293679E+00
-27.047200E-06,+4.711055293679E+00
-27.045600E-06,+4.711055293679E+00
-27.044000E-06,+4.711055293679E+00
-27.042400E-06,+4.711055293679E+00
-27.040800E-06,+4.711055293679E+00
-27.039200E-06,+4.711055293679E+00
-27.037600E-06,+4.711055293679E+00
-27.036000E-06,+4.711055293679E+00
-27.034400E-06,+4.711055293679E+00
-27.032800E-06,+4.711055293679E+00
-27.031200E-06,+4.711055293679E+00
-27.029600E-06,+4.711055293679E+00
-27.028000E-06,+4.711055293679E+00
-27.026400E-06,+4.711055293679E+00
-27.024800E-06,+4.711055293679E+00
-27.023200E-06,+4.711055293679E+00
-27.021600E-06,+4.711055293679E+00
-27.020000E-06,+4.711055293679E+00
-27.018400E-06,+4.711055293679E+00
-27.016800E-06,+4.711055293679E+00
-27.015200E-06,+4.711055293679E+00
-27.013600E-06,+4.510050271306E+00
-27.012000E-06,+4.711055289355E+00
-27.010400E-06,+4.510050271306E+00
-27.008800E-06,+4.510050266981E+00
-27.007200E-06,+4.711055289355E+00
-27.005600E-06,+4.711055293679E+00
-27.004000E-06,+4.711055293679E+00
-27.002400E-06,+4.711055293679E+00
-27.000800E-06,+4.711055293679E+00
-26.999200E-06,+4.711055293679E+00
-26.997600E-06,+4.711055293679E+00
-26.996000E-06,+4.711055293679E+00
-26.994400E-06,+4.711055293679E+00
-26.992800E-06,+4.711055293679E+00
-26.991200E-06,+4.711055293679E+00
-26.989600E-06,+4.711055293679E+00
-26.988000E-06,+4.711055293679E+00
-26.986400E-06,+4.711055293679E+00
-26.984800E-06,+4.510050271305E+00
-26.983200E-06,+4.711055289355E+00
-26.981600E-06,+4.711055293679E+00
-26.980000E-06,+4.711055293679E+00
-26.978400E-06,+4.711055293679E+00
-26.976800E-06,+4.711055293679E+00
-26.975200E-06,+4.711055293679E+00
-26.973600E-06,+4.711055293679E+00
-26.972000E-06,+4.711055293679E+00
-26.970400E-06,+4.711055293679E+00
-26.968800E-06,+4.711055293679E+00
-26.967200E-06,+4.711055293679E+00
-26.965600E-06,+4.711055293679E+00
-26.964000E-06,+4.711055293679E+00
-26.962400E-06,+4.711055293679E+00
-26.960800E-06,+4.711055293679E+00
-26.959200E-06,+4.711055293679E+00
-26.957600E-06,+4.711055293679E+00
-26.956000E-06,+4.711055293679E+00
-26.954400E-06,+4.912060316053E+00
-26.952800E-06,+4.711055298003E+00
-26.951200E-06,+4.711055293679E+00
-26.949600E-06,+4.711055293679E+00
-26.948000E-06,+4.711055293679E+00
-26.946400E-06,+4.711055293679E+00
-26.944800E-06,+4.711055293679E+00
-26.943200E-06,+4.711055293679E+00
-26.941600E-06,+4.711055293679E+00
-26.940000E-06,+4.711055293679E+00
-26.938400E-06,+4.711055293679E+00
-26.936800E-06,+4.711055293679E+00
-26.935200E-06,+4.912060316053E+00
-26.933600E-06,+4.711055298003E+00
-26.932000E-06,+4.711055293679E+00
-26.930400E-06,+4.711055293679E+00
-26.928800E-06,+4.711055293679E+00
-26.927200E-06,+4.711055293679E+00
-26.925600E-06,+4.711055293679E+00
-26.924000E-06,+4.711055293679E+00
-26.922400E-06,+4.912060316053E+00
-26.920800E-06,+4.711055298003E+00
-26.919200E-06,+4.711055293679E+00
-26.917600E-06,+4.711055293679E+00
-26.916000E-06,+4.912060316054E+00
-26.914400E-06,+4.711055298002E+00
-26.912800E-06,+4.711055293679E+00
-26.911200E-06,+4.711055293679E+00
-26.909600E-06,+4.912060316054E+00
-26.908000E-06,+4.711055298002E+00
-26.906400E-06,+4.711055293679E+00
-26.904800E-06,+4.711055293679E+00
-26.903200E-06,+4.711055293679E+00
-26.901600E-06,+4.711055293679E+00
-26.900000E-06,+4.711055293679E+00
-26.898400E-06,+4.711055293679E+00
-26.896800E-06,+4.711055293679E+00
-26.895200E-06,+4.711055293679E+00
-26.893600E-06,+4.711055293679E+00
-26.892000E-06,+4.711055293679E+00
-26.890400E-06,+4.711055293679E+00
-26.888800E-06,+4.711055293679E+00
-26.887200E-06,+4.711055293679E+00
-26.885600E-06,+4.711055293679E+00
-26.884000E-06,+4.711055293679E+00
-26.882400E-06,+4.711055293679E+00
-26.880800E-06,+4.711055293679E+00
-26.879200E-06,+4.711055293679E+00
-26.877600E-06,+4.711055293679E+00
-26.876000E-06,+4.711055293679E+00
-26.874400E-06,+4.711055293679E+00
-26.872800E-06,+4.711055293679E+00
-26.871200E-06,+4.711055293679E+00
-26.869600E-06,+4.510050271304E+00
-26.868000E-06,+4.711055289356E+00
-26.866400E-06,+4.711055293679E+00
-26.864800E-06,+4.711055293679E+00
-26.863200E-06,+4.711055293679E+00
-26.861600E-06,+4.510050271304E+00
-26.860000E-06,+4.711055289356E+00
-26.858400E-06,+4.711055293679E+00
-26.856800E-06,+4.711055293679E+00
-26.855200E-06,+4.711055293679E+00
-26.853600E-06,+4.711055293679E+00
-26.852000E-06,+4.711055293679E+00
-26.850400E-06,+4.711055293679E+00
-26.848800E-06,+4.711055293679E+00
-26.847200E-06,+4.711055293679E+00
-26.845600E-06,+4.711055293679E+00
-26.844000E-06,+4.711055293679E+00
-26.842400E-06,+4.711055293679E+00
-26.840800E-06,+4.711055293679E+00
-26.839200E-06,+4.711055293679E+00
-26.837600E-06,+4.711055293679E+00
-26.836000E-06,+4.711055293679E+00
-26.834400E-06,+4.711055293679E+00
-26.832800E-06,+4.711055293679E+00
-26.831200E-06,+4.711055293679E+00
-26.829600E-06,+4.711055293679E+00
-26.828000E-06,+4.711055293679E+00
-26.826400E-06,+4.711055293679E+00
-26.824800E-06,+4.711055293679E+00
-26.823200E-06,+4.711055293679E+00
-26.821600E-06,+4.711055293679E+00
-26.820000E-06,+4.711055293679E+00
-26.818400E-06,+4.711055293679E+00
-26.816800E-06,+4.711055293679E+00
-26.815200E-06,+4.711055293679E+00
-26.813600E-06,+4.711055293679E+00
-26.812000E-06,+4.711055293679E+00
-26.810400E-06,+4.711055293679E+00
-26.808800E-06,+4.711055293679E+00
-26.807200E-06,+4.711055293679E+00
-26.805600E-06,+4.711055293679E+00
-26.804000E-06,+4.711055293679E+00
-26.802400E-06,+4.912060316055E+00
-26.800800E-06,+4.711055298002E+00
-26.799200E-06,+4.711055293679E+00
-26.797600E-06,+4.711055293679E+00
-26.796000E-06,+4.711055293679E+00
-26.794400E-06,+4.711055293679E+00
-26.792800E-06,+4.711055293679E+00
-26.791200E-06,+4.711055293679E+00
-26.789600E-06,+4.711055293679E+00
-26.788000E-06,+4.711055293679E+00
-26.786400E-06,+4.711055293679E+00
-26.784800E-06,+4.711055293679E+00
-26.783200E-06,+4.711055293679E+00
-26.781600E-06,+4.711055293679E+00
-26.780000E-06,+4.711055293679E+00
-26.778400E-06,+4.711055293679E+00
-26.776800E-06,+4.711055293679E+00
-26.775200E-06,+4.711055293679E+00
-26.773600E-06,+4.711055293679E+00
-26.772000E-06,+4.711055293679E+00
-26.770400E-06,+4.711055293679E+00
-26.768800E-06,+4.711055293679E+00
-26.767200E-06,+4.711055293679E+00
-26.765600E-06,+4.711055293679E+00
-26.764000E-06,+4.711055293679E+00
-26.762400E-06,+4.711055293679E+00
-26.760800E-06,+4.711055293679E+00
-26.759200E-06,+4.711055293679E+00
-26.757600E-06,+4.711055293679E+00
-26.756000E-06,+4.711055293679E+00
-26.754400E-06,+4.711055293679E+00
-26.752800E-06,+4.510050271303E+00
-26.751200E-06,+4.711055289358E+00
-26.749600E-06,+4.510050271303E+00
-26.748000E-06,+4.711055289358E+00
-26.746400E-06,+4.912060316056E+00
-26.744800E-06,+4.711055298001E+00
-26.743200E-06,+4.711055293679E+00
-26.741600E-06,+4.711055293679E+00
-26.740000E-06,+4.711055293679E+00
-26.738400E-06,+4.711055293679E+00
-26.736800E-06,+4.711055293679E+00
-26.735200E-06,+4.711055293679E+00
-26.733600E-06,+4.711055293679E+00
-26.732000E-06,+4.711055293679E+00
-26.730400E-06,+4.711055293679E+00
-26.728800E-06,+4.711055293679E+00
-26.727200E-06,+4.711055293679E+00
-26.725600E-06,+4.711055293679E+00
-26.724000E-06,+4.711055293679E+00
-26.722400E-06,+4.711055293679E+00
-26.720800E-06,+4.711055293679E+00
-26.719200E-06,+4.711055293679E+00
-26.717600E-06,+4.711055293679E+00
-26.716000E-06,+4.711055293679E+00
-26.714400E-06,+4.711055293679E+00
-26.712800E-06,+4.711055293679E+00
-26.711200E-06,+4.711055293679E+00
-26.709600E-06,+4.711055293679E+00
-26.708000E-06,+4.711055293679E+00
-26.706400E-06,+4.711055293679E+00
-26.704800E-06,+4.711055293679E+00
-26.703200E-06,+4.711055293679E+00
-26.701600E-06,+4.711055293679E+00
-26.700000E-06,+4.711055293679E+00
-26.698400E-06,+4.711055293679E+00
-26.696800E-06,+4.711055293679E+00
-26.695200E-06,+4.711055293679E+00
-26.693600E-06,+4.711055293679E+00
-26.692000E-06,+4.711055293679E+00
-26.690400E-06,+4.711055293679E+00
-26.688800E-06,+4.711055293679E+00
-26.687200E-06,+4.711055293679E+00
-26.685600E-06,+4.711055293679E+00
-26.684000E-06,+4.711055293679E+00
-26.682400E-06,+4.711055293679E+00
-26.680800E-06,+4.912060316056E+00
-26.679200E-06,+4.912060320377E+00
-26.677600E-06,+4.711055298000E+00
-26.676000E-06,+4.711055293679E+00
-26.674400E-06,+4.711055293679E+00
-26.672800E-06,+4.711055293679E+00
-26.671200E-06,+4.711055293679E+00
-26.669600E-06,+4.711055293679E+00
-26.668000E-06,+4.711055293679E+00
-26.666400E-06,+4.711055293679E+00
-26.664800E-06,+4.711055293679E+00
-26.663200E-06,+4.711055293679E+00
-26.661600E-06,+4.711055293679E+00
-26.660000E-06,+4.711055293679E+00
-26.658400E-06,+4.711055293679E+00
-26.656800E-06,+4.711055293679E+00
-26.655200E-06,+4.711055293679E+00
-26.653600E-06,+4.711055293679E+00
-26.652000E-06,+4.711055293679E+00
-26.650400E-06,+4.711055293679E+00
-26.648800E-06,+4.711055293679E+00
-26.647200E-06,+4.711055293679E+00
-26.645600E-06,+4.711055293679E+00
-26.644000E-06,+4.711055293679E+00
-26.642400E-06,+4.711055293679E+00
-26.640800E-06,+4.711055293679E+00
-26.639200E-06,+4.912060316056E+00
-26.637600E-06,+4.711055298000E+00
-26.636000E-06,+4.711055293679E+00
-26.634400E-06,+4.711055293679E+00
-26.632800E-06,+4.711055293679E+00
-26.631200E-06,+4.711055293679E+00
-26.629600E-06,+4.711055293679E+00
-26.628000E-06,+4.711055293679E+00
-26.626400E-06,+4.711055293679E+00
-26.624800E-06,+4.711055293679E+00
-26.623200E-06,+4.711055293679E+00
-26.621600E-06,+4.711055293679E+00
-26.620000E-06,+4.711055293679E+00
-26.618400E-06,+4.510050271302E+00
-26.616800E-06,+4.711055289358E+00
-26.615200E-06,+4.711055293679E+00
-26.613600E-06,+4.711055293679E+00
-26.612000E-06,+4.510050271302E+00
-26.610400E-06,+4.510050266981E+00
-26.608800E-06,+4.711055289358E+00
-26.607200E-06,+4.711055293679E+00
-26.605600E-06,+4.711055293679E+00
-26.604000E-06,+4.711055293679E+00
-26.602400E-06,+4.912060316057E+00
-26.600800E-06,+4.711055297999E+00
-26.599200E-06,+4.711055293679E+00
