second,Volt,Volt
-38.35000E-06,+3.22361808270E+00,+2.94221105054E+00
-38.30000E-06,+3.24371858499E+00,+2.96231155284E+00
-38.25000E-06,+3.29396984075E+00,+2.95226130168E+00
-38.20000E-06,+3.26381908730E+00,+2.98241205513E+00
-38.15000E-06,+3.23366833386E+00,+2.94221105054E+00
-38.10000E-06,+3.28391958959E+00,+2.98241205513E+00
-38.05000E-06,+3.26381908730E+00,+2.94221105054E+00
-38.00000E-06,+3.26381908730E+00,+2.98241205513E+00
-37.95000E-06,+3.27386933845E+00,+2.94221105054E+00
-37.90000E-06,+3.28391958960E+00,+2.96231155283E+00
-37.85000E-06,+3.29396984075E+00,+2.95226130168E+00
-37.80000E-06,+3.30402009189E+00,+2.94221105055E+00
-37.75000E-06,+3.26381908730E+00,+2.94221105054E+00
-37.70000E-06,+3.30402009189E+00,+2.94221105054E+00
-37.65000E-06,+3.26381908730E+00,+2.98241205513E+00
-37.60000E-06,+3.26381908730E+00,+2.90201004595E+00
-37.55000E-06,+3.26381908730E+00,+2.94221105054E+00
-37.50000E-06,+3.26381908730E+00,+2.96231155285E+00
-37.45000E-06,+3.26381908730E+00,+2.94221105054E+00
-37.40000E-06,+3.26381908730E+00,+2.94221105054E+00
-37.35000E-06,+3.26381908730E+00,+2.97236180398E+00
-37.30000E-06,+3.26381908730E+00,+2.96231155285E+00
-37.25000E-06,+3.27386933844E+00,+2.94221105054E+00
-37.20000E-06,+3.26381908730E+00,+2.94221105055E+00
-37.15000E-06,+3.26381908730E+00,+2.93216079938E+00
-37.10000E-06,+3.30402009189E+00,+2.98241205513E+00
-37.05000E-06,+3.26381908730E+00,+2.98241205513E+00
-37.00000E-06,+3.26381908730E+00,+2.98241205513E+00
-36.95000E-06,+3.29396984073E+00,+2.97236180398E+00
-36.90000E-06,+3.30402009189E+00,+2.98241205513E+00
-36.85000E-06,+3.26381908730E+00,+2.97236180399E+00
-36.80000E-06,+3.26381908730E+00,+2.98241205513E+00
-36.75000E-06,+3.27386933845E+00,+2.98241205513E+00
-36.70000E-06,+3.28391958960E+00,+2.98241205513E+00
-36.65000E-06,+3.30402009189E+00,+2.94221105054E+00
-36.60000E-06,+3.26381908730E+00,+2.98241205513E+00
-36.55000E-06,+3.26381908730E+00,+2.98241205513E+00
-36.50000E-06,+3.28391958960E+00,+2.98241205513E+00
-36.45000E-06,+3.27386933844E+00,+2.94221105054E+00
-36.40000E-06,+3.30402009188E+00,+2.94221105055E+00
-36.35000E-06,+3.30402009189E+00,+2.94221105054E+00
-36.30000E-06,+3.28391958960E+00,+2.98241205513E+00
-36.25000E-06,+3.27386933844E+00,+2.98241205513E+00
-36.20000E-06,+3.26381908731E+00,+2.98241205513E+00
-36.15000E-06,+3.27386933845E+00,+2.99246230629E+00
-36.10000E-06,+3.26381908730E+00,+2.98241205513E+00
-36.05000E-06,+3.27386933844E+00,+2.98241205513E+00
-36.00000E-06,+3.26381908731E+00,+2.98241205513E+00
-35.95000E-06,+3.27386933845E+00,+2.98241205513E+00
-35.90000E-06,+3.30402009189E+00,+2.98241205513E+00
-35.85000E-06,+3.29396984075E+00,+2.98241205513E+00
-35.80000E-06,+3.26381908731E+00,+3.02261305972E+00
-35.75000E-06,+3.30402009189E+00,+2.99246230629E+00
-35.70000E-06,+3.28391958960E+00,+2.98241205513E+00
-35.65000E-06,+3.27386933844E+00,+3.01256280859E+00
-35.60000E-06,+3.30402009190E+00,+3.02261305972E+00
-35.55000E-06,+3.31407034305E+00,+3.01256280857E+00
-35.50000E-06,+3.28391958959E+00,+2.98241205513E+00
-35.45000E-06,+3.30402009189E+00,+2.98241205513E+00
-35.40000E-06,+3.30402009189E+00,+3.02261305972E+00
-35.35000E-06,+3.30402009189E+00,+3.01256280857E+00
-35.30000E-06,+3.32412059420E+00,+2.96231155283E+00
-35.25000E-06,+3.30402009189E+00,+2.98241205513E+00
-35.20000E-06,+3.30402009189E+00,+2.98241205513E+00
-35.15000E-06,+3.30402009189E+00,+3.02261305973E+00
-35.10000E-06,+3.28391958958E+00,+3.00251255742E+00
-35.05000E-06,+3.34422109649E+00,+3.02261305973E+00
-35.00000E-06,+3.30402009189E+00,+2.98241205514E+00
-34.95000E-06,+3.30402009189E+00,+2.99246230629E+00
-34.90000E-06,+3.32412059420E+00,+3.02261305973E+00
-34.85000E-06,+3.27386933844E+00,+3.02261305973E+00
-34.80000E-06,+3.30402009189E+00,+3.02261305973E+00
-34.75000E-06,+3.30402009189E+00,+3.01256280857E+00
-34.70000E-06,+3.32412059418E+00,+3.02261305973E+00
-34.65000E-06,+3.33417084535E+00,+3.02261305973E+00
-34.60000E-06,+3.34422109648E+00,+3.02261305973E+00
-34.55000E-06,+3.30402009189E+00,+3.02261305973E+00
-34.50000E-06,+3.30402009189E+00,+3.02261305973E+00
-34.45000E-06,+3.30402009189E+00,+3.02261305973E+00
-34.40000E-06,+3.30402009189E+00,+3.02261305973E+00
-34.35000E-06,+3.30402009189E+00,+3.02261305973E+00
-34.30000E-06,+3.32412059418E+00,+3.04271356204E+00
-34.25000E-06,+3.31407034303E+00,+3.03266331087E+00
-34.20000E-06,+3.34422109649E+00,+3.06281406431E+00
-34.15000E-06,+3.33417084533E+00,+3.02261305973E+00
-34.10000E-06,+3.32412059420E+00,+3.06281406432E+00
-34.05000E-06,+3.31407034303E+00,+3.02261305973E+00
-34.00000E-06,+3.34422109649E+00,+3.06281406433E+00
-33.95000E-06,+3.35427134764E+00,+3.06281406432E+00
-33.90000E-06,+3.66582913324E+00,+3.40452260339E+00
-33.85000E-06,+2.57035175805E+00,+2.33919598162E+00
-33.80000E-06,+3.86683415620E+00,+3.62562812863E+00
-33.75000E-06,+3.51507536602E+00,+3.16331657583E+00
-33.70000E-06,+2.86180904135E+00,+2.52010050229E+00
-33.65000E-06,+3.66582913324E+00,+3.38442210108E+00
-33.60000E-06,+3.30402009189E+00,+3.06281406432E+00
-33.55000E-06,+3.23366833386E+00,+2.94221105054E+00
-33.50000E-06,+3.34422109649E+00,+3.06281406432E+00
-33.45000E-06,+3.42462310567E+00,+3.10301506892E+00
-33.40000E-06,+3.30402009191E+00,+3.02261305973E+00
-33.35000E-06,+3.25376883614E+00,+2.95226130170E+00
-33.30000E-06,+3.44472360798E+00,+3.18341707811E+00
-33.25000E-06,+3.34422109649E+00,+3.01256280859E+00
-33.20000E-06,+3.34422109647E+00,+3.06281406431E+00
-33.15000E-06,+3.39447235224E+00,+3.14321607351E+00
-33.10000E-06,+3.32412059418E+00,+3.06281406432E+00
-33.05000E-06,+3.33417084535E+00,+3.06281406432E+00
-33.00000E-06,+3.38442210108E+00,+3.10301506892E+00
-32.95000E-06,+3.37437184992E+00,+3.07286431548E+00
-32.90000E-06,+3.32412059420E+00,+3.06281406432E+00
-32.85000E-06,+3.34422109649E+00,+3.10301506892E+00
-32.80000E-06,+3.38442210107E+00,+3.06281406433E+00
-32.75000E-06,+3.34422109649E+00,+3.06281406432E+00
-32.70000E-06,+3.36432159877E+00,+3.08291456663E+00
-32.65000E-06,+3.34422109649E+00,+3.07286431546E+00
-32.60000E-06,+3.34422109650E+00,+3.06281406432E+00
-32.55000E-06,+3.37437184992E+00,+3.07286431548E+00
-32.50000E-06,+3.34422109649E+00,+3.06281406432E+00
-32.45000E-06,+3.35427134762E+00,+3.06281406432E+00
-32.40000E-06,+3.34422109649E+00,+3.10301506892E+00
-32.35000E-06,+3.35427134765E+00,+3.06281406432E+00
-32.30000E-06,+3.36432159877E+00,+3.06281406432E+00
-32.25000E-06,+3.37437184994E+00,+3.09296481778E+00
-32.20000E-06,+3.38442210108E+00,+3.10301506892E+00
-32.15000E-06,+3.38442210108E+00,+3.06281406432E+00
-32.10000E-06,+3.34422109649E+00,+3.10301506892E+00
-32.05000E-06,+3.35427134762E+00,+3.07286431546E+00
-32.00000E-06,+3.38442210108E+00,+3.06281406433E+00
-31.95000E-06,+3.42462310567E+00,+3.09296481776E+00
-31.90000E-06,+3.36432159879E+00,+3.10301506892E+00
-31.85000E-06,+3.37437184994E+00,+3.06281406432E+00
-31.80000E-06,+3.38442210108E+00,+3.10301506891E+00
-31.75000E-06,+3.37437184992E+00,+3.10301506892E+00
-31.70000E-06,+3.38442210108E+00,+3.10301506892E+00
-31.65000E-06,+3.38442210108E+00,+3.10301506892E+00
-31.60000E-06,+3.38442210107E+00,+3.10301506892E+00
-31.55000E-06,+3.38442210108E+00,+3.10301506892E+00
-31.50000E-06,+3.36432159877E+00,+3.10301506892E+00
-31.45000E-06,+3.39447235222E+00,+3.11306532006E+00
-31.40000E-06,+3.34422109650E+00,+3.10301506892E+00
-31.35000E-06,+3.38442210108E+00,+3.10301506892E+00
-31.30000E-06,+3.38442210108E+00,+3.10301506892E+00
-31.25000E-06,+3.41457285454E+00,+3.10301506892E+00
-31.20000E-06,+3.38442210108E+00,+3.10301506893E+00
-31.15000E-06,+3.38442210108E+00,+3.13316582235E+00
-31.10000E-06,+3.38442210108E+00,+3.10301506892E+00
-31.05000E-06,+3.38442210108E+00,+3.14321607351E+00
-31.00000E-06,+3.38442210108E+00,+3.14321607350E+00
-30.95000E-06,+3.38442210108E+00,+3.10301506892E+00
-30.90000E-06,+3.38442210108E+00,+3.10301506892E+00
-30.85000E-06,+3.35427134762E+00,+3.10301506892E+00
-30.80000E-06,+3.38442210108E+00,+3.10301506892E+00
-30.75000E-06,+3.38442210108E+00,+3.09296481776E+00
-30.70000E-06,+3.38442210108E+00,+3.10301506892E+00
-30.65000E-06,+3.38442210108E+00,+3.10301506892E+00
