second,Volt,Volt
-39.40300E-06,+7.16080395410E+00,+3.25125625730E+00
-39.35750E-06,+7.19095470756E+00,+3.25125625730E+00
-39.31200E-06,+7.19095470756E+00,+3.33165826648E+00
-39.26650E-06,+7.19095470756E+00,+3.33165826648E+00
-39.22100E-06,+7.19095470756E+00,+3.25125625730E+00
-39.17550E-06,+7.17587933083E+00,+3.25125625730E+00
-39.13000E-06,+7.19095470756E+00,+3.33165826648E+00
-39.08450E-06,+7.16582907968E+00,+3.33165826648E+00
-39.03900E-06,+7.12060294951E+00,+3.33165826648E+00
-38.99350E-06,+7.11055269837E+00,+3.25125625730E+00
-38.94800E-06,+7.11055269837E+00,+3.25125625730E+00
-38.90250E-06,+7.14572857738E+00,+3.33165826648E+00
-38.85700E-06,+7.18090445640E+00,+3.32160801532E+00
-38.81150E-06,+7.19095470756E+00,+3.33165826648E+00
-38.76600E-06,+7.11055269837E+00,+3.25125625730E+00
-38.72050E-06,+7.11055269837E+00,+3.25125625730E+00
-38.67500E-06,+7.11055269837E+00,+3.33165826648E+00
-38.62950E-06,+7.11055269837E+00,+3.25628138286E+00
-38.58400E-06,+7.11055269837E+00,+3.25125625730E+00
-38.53850E-06,+7.11055269837E+00,+3.24623113171E+00
-38.49300E-06,+7.11055269837E+00,+3.25125625730E+00
-38.44750E-06,+7.17587933083E+00,+3.33165826648E+00
-38.40200E-06,+7.19095470756E+00,+3.27135675958E+00
-38.35650E-06,+7.16582907968E+00,+3.25125625730E+00
-38.31100E-06,+7.18090445643E+00,+3.25125625730E+00
-38.26550E-06,+7.14572857741E+00,+3.28643213633E+00
-38.22000E-06,+7.11055269837E+00,+3.25125625731E+00
-38.17450E-06,+7.15577882856E+00,+3.25125625730E+00
-38.12900E-06,+7.11055269837E+00,+3.25125625730E+00
-38.08350E-06,+7.16582907971E+00,+3.27638188515E+00
-38.03800E-06,+7.11055269837E+00,+3.25125625730E+00
-37.99250E-06,+7.11055269837E+00,+3.25125625730E+00
